,Date,Time,Gain,gX,gY,gZ,GainGyro
1393,2022-07-24,19:02:05.935,100.0,  0.16,  0.90,  0.14,  90
1394,2022-07-24,19:02:05.952,100.0,  0.16,  0.90,  0.14,  90
1395,2022-07-24,19:02:05.968,100.0,  0.18,  0.92,  0.12,  91
1396,2022-07-24,19:02:05.984,100.0,  0.17,  0.91,  0.12,  91
1397,2022-07-24,19:02:06.001,100.0,  0.17,  0.90,  0.12,  89
1398,2022-07-24,19:02:06.017,100.0,  0.19,  0.92,  0.12,  91
1399,2022-07-24,19:02:06.034,100.0,  0.19,  0.92,  0.12,  91
1400,2022-07-24,19:02:06.046,100.0,  0.20,  0.86,  0.11,  86
1401,2022-07-24,19:02:06.062,100.0,  0.19,  0.83,  0.09,  83
1402,2022-07-24,19:02:06.079,100.0,  0.16,  0.83,  0.10,  82
1403,2022-07-24,19:02:06.095,100.0,  0.12,  0.85,  0.11,  85
1404,2022-07-24,19:02:06.111,100.0,  0.12,  0.85,  0.11,  85
1405,2022-07-24,19:02:06.128,100.0,  0.11,  0.85,  0.12,  85
1406,2022-07-24,19:02:06.144,100.0,  0.12,  0.83,  0.13,  83
1407,2022-07-24,19:02:06.161,100.0,  0.11,  0.77,  0.13,  76
1408,2022-07-24,19:02:06.177,100.0,  0.10,  0.71,  0.13,  71
1409,2022-07-24,19:02:06.194,100.0,  0.10,  0.71,  0.13,  71
1410,2022-07-24,19:02:06.210,100.0,  0.08,  0.70,  0.13,  69
1411,2022-07-24,19:02:06.222,100.0,  0.06,  0.75,  0.12,  74
1412,2022-07-24,19:02:06.238,100.0,  0.02,  0.82,  0.12,  82
1413,2022-07-24,19:02:06.255,100.0,  0.01,  0.82,  0.11,  82
1414,2022-07-24,19:02:06.271,100.0,  0.01,  0.82,  0.11,  82
1415,2022-07-24,19:02:06.287,100.0,  0.02,  0.81,  0.12,  80
1416,2022-07-24,19:02:06.304,100.0,  0.03,  0.80,  0.13,  79
1417,2022-07-24,19:02:06.320,100.0,  0.05,  0.67,  0.12,  66
1418,2022-07-24,19:02:06.337,100.0,  0.05,  0.65,  0.11,  65
1419,2022-07-24,19:02:06.353,100.0,  0.05,  0.65,  0.11,  65
1420,2022-07-24,19:02:06.369,100.0,  0.04,  0.67,  0.10,  67
1421,2022-07-24,19:02:06.386,100.0,  0.01,  0.80,  0.09,  80
1422,2022-07-24,19:02:06.397,100.0,  -0.03,  0.82,  0.08,  81
1423,2022-07-24,19:02:06.414,100.0,  -0.03,  0.82,  0.08,  81
1424,2022-07-24,19:02:06.431,100.0,  -0.01,  0.73,  0.07,  73
1425,2022-07-24,19:02:06.447,100.0,  0.05,  0.49,  0.07,  48
1426,2022-07-24,19:02:06.464,100.0,  0.06,  0.47,  0.07,  46
1427,2022-07-24,19:02:06.480,100.0,  0.06,  0.57,  0.07,  56
1428,2022-07-24,19:02:06.496,100.0,  0.06,  0.57,  0.07,  56
1429,2022-07-24,19:02:06.513,100.0,  0.05,  0.58,  0.07,  58
1430,2022-07-24,19:02:06.529,100.0,  0.05,  0.46,  0.06,  46
1431,2022-07-24,19:02:06.546,100.0,  0.04,  0.43,  0.06,  42
1432,2022-07-24,19:02:06.558,100.0,  0.03,  0.43,  0.05,  42
1433,2022-07-24,19:02:06.574,100.0,  0.03,  0.43,  0.05,  42
1434,2022-07-24,19:02:06.591,100.0,  0.03,  0.46,  0.05,  46
1435,2022-07-24,19:02:06.607,100.0,  0.04,  0.39,  0.05,  38
1436,2022-07-24,19:02:06.623,100.0,  0.05,  0.37,  0.04,  37
1437,2022-07-24,19:02:06.640,100.0,  0.05,  0.35,  0.04,  34
1438,2022-07-24,19:02:06.655,100.0,  0.05,  0.35,  0.04,  34
1439,2022-07-24,19:02:06.673,100.0,  0.05,  0.26,  0.03,  26
1440,2022-07-24,19:02:06.689,100.0,  0.03,  0.21,  0.03,  20
1441,2022-07-24,19:02:06.705,100.0,  0.02,  0.22,  0.02,  21
1442,2022-07-24,19:02:06.722,100.0,  0.03,  0.09,  0.01,  8
1443,2022-07-24,19:02:06.734,100.0,  0.03,  0.09,  0.01,  8
1444,2022-07-24,19:02:06.750,100.0,  0.03,  0.05,  -0.01,  5
1445,2022-07-24,19:02:06.766,100.0,  0.02,  0.02,  -0.03,  2
1446,2022-07-24,19:02:06.783,100.0,  0.01,  -0.06,  -0.05,
1447,2022-07-24,19:02:06.799,100.0,  0.00,  -0.12,  -0.06,
1448,2022-07-24,19:02:06.812,100.0,  0.00,  -0.12,  -0.06,
1449,2022-07-24,19:02:06.828,100.0,  -0.02,  -0.20,  -0.06,
1450,2022-07-24,19:02:06.845,100.0,  -0.05,  -0.29,  -0.06,
1451,2022-07-24,19:02:06.857,100.0,  -0.08,  -0.38,  -0.06,
1452,2022-07-24,19:02:06.873,100.0,  -0.08,  -0.38,  -0.06,
1453,2022-07-24,19:02:06.890,100.0,  -0.12,  -0.44,  -0.07,
1454,2022-07-24,19:02:06.902,100.0,  -0.13,  -0.45,  -0.09,
1455,2022-07-24,19:02:06.918,100.0,  -0.15,  -0.49,  -0.10,
1456,2022-07-24,19:02:06.935,100.0,  -0.15,  -0.49,  -0.10,
1457,2022-07-24,19:02:06.946,100.0,  -0.17,  -0.50,  -0.11,
1458,2022-07-24,19:02:06.963,100.0,  -0.15,  -0.50,  -0.11,
1459,2022-07-24,19:02:06.980,100.0,  -0.12,  -0.57,  -0.11,
1460,2022-07-24,19:02:06.992,100.0,  -0.12,  -0.57,  -0.11,
1461,2022-07-24,19:02:07.008,100.0,  -0.11,  -0.64,  -0.10,
1462,2022-07-24,19:02:07.025,100.0,  -0.10,  -0.73,  -0.10,
1463,2022-07-24,19:02:07.037,100.0,  -0.04,  -0.88,  -0.11,
1464,2022-07-24,19:02:07.054,100.0,  -0.04,  -0.88,  -0.11,
1465,2022-07-24,19:02:07.070,100.0,  -0.01,  -1.05,  -0.12,
1466,2022-07-24,19:02:07.082,100.0,  -0.03,  -1.15,  -0.12,
1467,2022-07-24,19:02:07.098,100.0,  -0.02,  -1.18,  -0.10,
1468,2022-07-24,19:02:07.115,100.0,  -0.02,  -1.18,  -0.10,
1469,2022-07-24,19:02:07.127,100.0,  -0.01,  -1.23,  -0.08,
1470,2022-07-24,19:02:07.143,100.0,  -0.02,  -1.20,  -0.06,
1471,2022-07-24,19:02:07.160,100.0,  -0.03,  -1.19,  -0.04,
1472,2022-07-24,19:02:07.172,100.0,  -0.03,  -1.19,  -0.04,
1473,2022-07-24,19:02:07.189,100.0,  -0.06,  -1.19,  -0.04,
1474,2022-07-24,19:02:07.205,100.0,  -0.06,  -1.08,  -0.04,
1475,2022-07-24,19:02:07.217,100.0,  -0.07,  -1.01,  -0.03,
1476,2022-07-24,19:02:07.233,100.0,  -0.07,  -1.01,  -0.03,
1477,2022-07-24,19:02:07.250,100.0,  -0.09,  -1.03,  -0.02,
1478,2022-07-24,19:02:07.262,100.0,  -0.10,  -1.06,  -0.02,
1479,2022-07-24,19:02:07.279,100.0,  -0.09,  -1.08,  -0.02,
1480,2022-07-24,19:02:07.295,100.0,  -0.09,  -1.08,  -0.02,
1481,2022-07-24,19:02:07.307,100.0,  -0.08,  -1.11,  -0.02,
1482,2022-07-24,19:02:07.324,100.0,  -0.08,  -1.07,  -0.02,
1483,2022-07-24,19:02:07.340,100.0,  -0.09,  -1.00,  -0.02,
1484,2022-07-24,19:02:07.352,100.0,  -0.09,  -1.00,  -0.02,
1485,2022-07-24,19:02:07.369,100.0,  -0.08,  -1.04,  -0.02,
1486,2022-07-24,19:02:07.385,100.0,  -0.09,  -1.00,  -0.03,
1487,2022-07-24,19:02:07.397,100.0,  -0.10,  -0.95,  -0.03,
1488,2022-07-24,19:02:07.414,100.0,  -0.10,  -0.95,  -0.03,
1489,2022-07-24,19:02:07.431,100.0,  -0.10,  -0.95,  -0.04,
1490,2022-07-24,19:02:07.443,100.0,  -0.07,  -0.98,  -0.05,
1491,2022-07-24,19:02:07.459,100.0,  -0.08,  -0.97,  -0.06,
1492,2022-07-24,19:02:07.475,100.0,  -0.08,  -0.97,  -0.06,
1493,2022-07-24,19:02:07.487,100.0,  -0.10,  -0.92,  -0.07,
1494,2022-07-24,19:02:07.504,100.0,  -0.10,  -0.83,  -0.09,
1495,2022-07-24,19:02:07.521,100.0,  -0.10,  -0.82,  -0.11,
1496,2022-07-24,19:02:07.533,100.0,  -0.10,  -0.82,  -0.11,
1497,2022-07-24,19:02:07.549,100.0,  -0.12,  -0.80,  -0.11,
1498,2022-07-24,19:02:07.565,100.0,  -0.13,  -0.79,  -0.11,
1499,2022-07-24,19:02:07.578,100.0,  -0.13,  -0.75,  -0.14,
1500,2022-07-24,19:02:07.594,100.0,  -0.13,  -0.75,  -0.14,
1501,2022-07-24,19:02:07.611,100.0,  -0.15,  -0.72,  -0.15,
1502,2022-07-24,19:02:07.623,100.0,  -0.18,  -0.67,  -0.15,
1503,2022-07-24,19:02:07.639,100.0,  -0.18,  -0.57,  -0.15,
1504,2022-07-24,19:02:07.656,100.0,  -0.18,  -0.57,  -0.15,
1505,2022-07-24,19:02:07.668,100.0,  -0.18,  -0.53,  -0.13,
1506,2022-07-24,19:02:07.684,100.0,  -0.20,  -0.51,  -0.09,
1507,2022-07-24,19:02:07.701,100.0,  -0.17,  -0.55,  -0.07,
1508,2022-07-24,19:02:07.713,100.0,  -0.17,  -0.55,  -0.07,
1509,2022-07-24,19:02:07.729,100.0,  -0.18,  -0.33,  -0.06,
1510,2022-07-24,19:02:07.746,100.0,  -0.13,  -0.44,  -0.06,
1511,2022-07-24,19:02:07.757,100.0,  -0.15,  -0.49,  -0.05,
1512,2022-07-24,19:02:07.774,100.0,  -0.15,  -0.49,  -0.05,
1513,2022-07-24,19:02:07.791,100.0,  -0.15,  -0.42,  -0.04,
1514,2022-07-24,19:02:07.803,100.0,  -0.12,  -0.39,  -0.05,
1515,2022-07-24,19:02:07.819,100.0,  -0.08,  -0.46,  -0.04,
1516,2022-07-24,19:02:07.836,100.0,  -0.08,  -0.46,  -0.04,
1517,2022-07-24,19:02:07.848,100.0,  -0.03,  -1.78,  0.00,
1518,2022-07-24,19:02:07.865,100.0,  0.21,  -4.33,  0.17,
1519,2022-07-24,19:02:07.881,100.0,  0.27,  -2.78,  0.16,
1520,2022-07-24,19:02:07.893,100.0,  0.27,  -2.78,  0.16,
1521,2022-07-24,19:02:07.910,100.0,  0.11,  -0.94,  0.08,
1522,2022-07-24,19:02:07.922,100.0,  -0.06,  0.14,  0.03,  13
1523,2022-07-24,19:02:07.938,100.0,  -0.14,  0.36,  -0.00,  36
1524,2022-07-24,19:02:07.955,100.0,  -0.14,  0.36,  -0.00,  36
1525,2022-07-24,19:02:07.971,100.0,  -0.09,  0.04,  -0.03,  4
1526,2022-07-24,19:02:07.987,100.0,  -0.03,  -0.32,  -0.03,
1527,2022-07-24,19:02:08.004,100.0,  0.01,  -0.38,  -0.02,
1528,2022-07-24,19:02:08.016,100.0,  0.03,  -0.28,  -0.01,
1529,2022-07-24,19:02:08.031,100.0,  0.03,  -0.28,  -0.01,
1530,2022-07-24,19:02:08.048,100.0,  0.04,  -0.14,  -0.01,
1531,2022-07-24,19:02:08.061,100.0,  0.04,  -0.01,  -0.01,
1532,2022-07-24,19:02:08.077,100.0,  0.02,  0.09,  -0.03,  9
1533,2022-07-24,19:02:08.093,100.0,  0.02,  0.09,  -0.03,  9
1534,2022-07-24,19:02:08.110,100.0,  0.01,  0.24,  -0.05,  23
1535,2022-07-24,19:02:08.126,100.0,  0.02,  0.44,  -0.06,  43
1536,2022-07-24,19:02:08.143,100.0,  0.02,  0.99,  -0.05,  98
1537,2022-07-24,19:02:08.160,100.0,  0.00,  2.28,  -0.07,  228
1538,2022-07-24,19:02:08.176,100.0,  0.00,  2.28,  -0.07,  228
1539,2022-07-24,19:02:08.188,100.0,  -0.06,  3.33,  -0.14,  332
1540,2022-07-24,19:02:08.204,100.0,  -0.14,  0.97,  -0.15,  97
1541,2022-07-24,19:02:08.221,100.0,  -0.11,  0.09,  -0.06,  8
1542,2022-07-24,19:02:08.237,100.0,  -0.02,  0.26,  -0.02,  25
1543,2022-07-24,19:02:08.254,100.0,  -0.02,  0.26,  -0.02,  25
1544,2022-07-24,19:02:08.270,100.0,  0.00,  0.37,  -0.02,  37
1545,2022-07-24,19:02:08.286,100.0,  -0.00,  0.47,  -0.02,  46
1546,2022-07-24,19:02:08.303,100.0,  -0.01,  0.48,  -0.02,  47
1547,2022-07-24,19:02:08.319,100.0,  0.00,  0.51,  -0.03,  51
1548,2022-07-24,19:02:08.336,100.0,  0.00,  0.51,  -0.03,  51
1549,2022-07-24,19:02:08.347,100.0,  -0.00,  0.50,  -0.02,  49
1550,2022-07-24,19:02:08.364,100.0,  -0.00,  0.50,  -0.00,  50
1551,2022-07-24,19:02:08.380,100.0,  0.00,  0.53,  -0.00,  52
1552,2022-07-24,19:02:08.397,100.0,  0.01,  0.61,  0.00,  61
1553,2022-07-24,19:02:08.413,100.0,  0.01,  0.61,  0.00,  61
1554,2022-07-24,19:02:08.430,100.0,  0.04,  0.64,  0.00,  63
1555,2022-07-24,19:02:08.446,100.0,  0.03,  0.65,  0.01,  64
1556,2022-07-24,19:02:08.463,100.0,  0.02,  0.63,  0.02,  62
1557,2022-07-24,19:02:08.478,100.0,  0.04,  0.62,  0.01,  62
1558,2022-07-24,19:02:08.495,100.0,  0.04,  0.62,  0.01,  62
1559,2022-07-24,19:02:08.512,100.0,  0.10,  0.64,  -0.01,  64
1560,2022-07-24,19:02:08.524,100.0,  0.13,  0.65,  -0.01,  65
1561,2022-07-24,19:02:08.539,100.0,  0.16,  0.65,  0.01,  65
1562,2022-07-24,19:02:08.556,100.0,  0.20,  0.67,  0.03,  66
1563,2022-07-24,19:02:08.573,100.0,  0.20,  0.67,  0.03,  66
1564,2022-07-24,19:02:08.590,100.0,  0.22,  0.69,  0.04,  69
1565,2022-07-24,19:02:08.606,100.0,  0.25,  0.71,  0.04,  70
1566,2022-07-24,19:02:08.622,100.0,  0.25,  0.72,  0.04,  72
1567,2022-07-24,19:02:08.639,100.0,  0.26,  0.74,  0.03,  73
1568,2022-07-24,19:02:08.655,100.0,  0.26,  0.74,  0.03,  73
1569,2022-07-24,19:02:08.671,100.0,  0.28,  0.78,  0.03,  77
1570,2022-07-24,19:02:08.688,100.0,  0.28,  0.81,  0.02,  81
1571,2022-07-24,19:02:08.700,100.0,  0.29,  0.83,  0.03,  82
1572,2022-07-24,19:02:08.716,100.0,  0.30,  0.84,  0.04,  83
1573,2022-07-24,19:02:08.733,100.0,  0.30,  0.84,  0.04,  83
1574,2022-07-24,19:02:08.749,100.0,  0.30,  0.90,  0.04,  89
1575,2022-07-24,19:02:08.765,100.0,  0.30,  0.91,  0.05,  90
1576,2022-07-24,19:02:08.781,100.0,  0.29,  0.87,  0.08,  86
1577,2022-07-24,19:02:08.798,100.0,  0.26,  0.87,  0.09,  87
1578,2022-07-24,19:02:08.814,100.0,  0.26,  0.87,  0.09,  87
1579,2022-07-24,19:02:08.830,100.0,  0.26,  0.85,  0.10,  84
1580,2022-07-24,19:02:08.847,100.0,  0.26,  0.80,  0.10,  80
1581,2022-07-24,19:02:08.864,100.0,  0.25,  0.83,  0.11,  82
1582,2022-07-24,19:02:08.876,100.0,  0.21,  0.80,  0.13,  80
1583,2022-07-24,19:02:08.892,100.0,  0.21,  0.80,  0.13,  80
1584,2022-07-24,19:02:08.909,100.0,  0.17,  0.80,  0.14,  79
1585,2022-07-24,19:02:08.925,100.0,  0.13,  0.82,  0.15,  81
1586,2022-07-24,19:02:08.942,100.0,  0.09,  0.81,  0.15,  81
1587,2022-07-24,19:02:08.958,100.0,  0.04,  0.78,  0.13,  77
1588,2022-07-24,19:02:08.975,100.0,  0.04,  0.78,  0.13,  77
1589,2022-07-24,19:02:08.991,100.0,  0.02,  0.72,  0.12,  71
1590,2022-07-24,19:02:09.007,100.0,  0.01,  0.66,  0.12,  66
1591,2022-07-24,19:02:09.024,100.0,  0.01,  0.62,  0.12,  62
1592,2022-07-24,19:02:09.036,100.0,  -0.01,  0.68,  0.12,  68
1593,2022-07-24,19:02:09.052,100.0,  -0.01,  0.68,  0.12,  68
1594,2022-07-24,19:02:09.069,100.0,  -0.04,  0.78,  0.11,  77
1595,2022-07-24,19:02:09.085,100.0,  -0.08,  0.86,  0.10,  85
1596,2022-07-24,19:02:09.101,100.0,  -0.11,  0.86,  0.09,  85
1597,2022-07-24,19:02:09.118,100.0,  -0.07,  0.78,  0.12,  77
1598,2022-07-24,19:02:09.134,100.0,  -0.07,  0.78,  0.12,  77
1599,2022-07-24,19:02:09.151,100.0,  -0.04,  0.78,  0.14,  77
1600,2022-07-24,19:02:09.166,100.0,  -0.00,  0.65,  0.13,  64
1601,2022-07-24,19:02:09.183,100.0,  -0.01,  0.57,  0.11,  56
1602,2022-07-24,19:02:09.200,100.0,  -0.04,  0.57,  0.11,  56
1603,2022-07-24,19:02:09.212,100.0,  -0.04,  0.57,  0.11,  56
1604,2022-07-24,19:02:09.229,100.0,  -0.07,  0.79,  0.12,  79
1605,2022-07-24,19:02:09.245,100.0,  -0.07,  0.85,  0.12,  84
1606,2022-07-24,19:02:09.261,100.0,  -0.05,  0.78,  0.12,  78
1607,2022-07-24,19:02:09.278,100.0,  0.01,  0.59,  0.09,  58
1608,2022-07-24,19:02:09.294,100.0,  0.01,  0.59,  0.09,  58
1609,2022-07-24,19:02:09.310,100.0,  0.03,  0.49,  0.06,  48
1610,2022-07-24,19:02:09.327,100.0,  0.01,  0.62,  0.05,  62
1611,2022-07-24,19:02:09.343,100.0,  0.02,  0.67,  0.04,  66
1612,2022-07-24,19:02:09.360,100.0,  0.06,  0.54,  0.03,  53
1613,2022-07-24,19:02:09.376,100.0,  0.06,  0.54,  0.03,  53
1614,2022-07-24,19:02:09.388,100.0,  0.07,  0.47,  0.02,  46
1615,2022-07-24,19:02:09.404,100.0,  0.07,  0.49,  0.02,  48
1616,2022-07-24,19:02:09.421,100.0,  0.06,  0.45,  0.01,  44
1617,2022-07-24,19:02:09.437,100.0,  0.03,  0.39,  0.01,  38
1618,2022-07-24,19:02:09.454,100.0,  0.03,  0.39,  0.01,  38
1619,2022-07-24,19:02:09.470,100.0,  0.03,  0.30,  -0.00,  29
1620,2022-07-24,19:02:09.486,100.0,  0.04,  0.30,  -0.00,  29
1621,2022-07-24,19:02:09.503,100.0,  0.05,  0.11,  -0.02,  11
1622,2022-07-24,19:02:09.519,100.0,  0.03,  0.06,  -0.03,  5
1623,2022-07-24,19:02:09.536,100.0,  0.03,  0.06,  -0.03,  5
1624,2022-07-24,19:02:09.548,100.0,  0.00,  0.09,  -0.03,  9
1625,2022-07-24,19:02:09.564,100.0,  0.01,  -0.04,  -0.05,
1626,2022-07-24,19:02:09.581,100.0,  -0.00,  -0.13,  -0.07,
1627,2022-07-24,19:02:09.597,100.0,  -0.00,  -0.13,  -0.07,
1628,2022-07-24,19:02:09.609,100.0,  -0.01,  -0.16,  -0.08,
1629,2022-07-24,19:02:09.625,100.0,  -0.02,  -0.20,  -0.08,
1630,2022-07-24,19:02:09.642,100.0,  -0.04,  -0.26,  -0.09,
1631,2022-07-24,19:02:09.655,100.0,  -0.04,  -0.26,  -0.09,
1632,2022-07-24,19:02:09.671,100.0,  -0.04,  -0.32,  -0.09,
1633,2022-07-24,19:02:09.686,100.0,  -0.05,  -0.37,  -0.09,
1634,2022-07-24,19:02:09.699,100.0,  -0.07,  -0.42,  -0.08,
1635,2022-07-24,19:02:09.715,100.0,  -0.07,  -0.42,  -0.08,
1636,2022-07-24,19:02:09.732,100.0,  -0.06,  -0.45,  -0.08,
1637,2022-07-24,19:02:09.745,100.0,  -0.06,  -0.50,  -0.09,
1638,2022-07-24,19:02:09.761,100.0,  -0.06,  -0.56,  -0.10,
1639,2022-07-24,19:02:09.778,100.0,  -0.06,  -0.56,  -0.10,
1640,2022-07-24,19:02:09.790,100.0,  -0.06,  -0.58,  -0.10,
1641,2022-07-24,19:02:09.806,100.0,  -0.06,  -0.63,  -0.09,
1642,2022-07-24,19:02:09.823,100.0,  -0.11,  -0.73,  -0.08,
1643,2022-07-24,19:02:09.834,100.0,  -0.11,  -0.73,  -0.08,
1644,2022-07-24,19:02:09.851,100.0,  -0.10,  -0.80,  -0.06,
1645,2022-07-24,19:02:09.867,100.0,  -0.07,  -0.89,  -0.05,
1646,2022-07-24,19:02:09.880,100.0,  -0.04,  -0.97,  -0.05,
1647,2022-07-24,19:02:09.896,100.0,  -0.04,  -0.97,  -0.05,
1648,2022-07-24,19:02:09.913,100.0,  -0.04,  -1.06,  -0.05,
1649,2022-07-24,19:02:09.925,100.0,  -0.05,  -1.11,  -0.06,
1650,2022-07-24,19:02:09.941,100.0,  -0.04,  -1.12,  -0.06,
1651,2022-07-24,19:02:09.958,100.0,  -0.04,  -1.12,  -0.06,
1652,2022-07-24,19:02:09.970,100.0,  -0.05,  -1.10,  -0.06,
1653,2022-07-24,19:02:09.986,100.0,  -0.06,  -1.05,  -0.05,
1654,2022-07-24,19:02:10.003,100.0,  -0.08,  -1.02,  -0.04,
1655,2022-07-24,19:02:10.015,100.0,  -0.08,  -1.02,  -0.04,
1656,2022-07-24,19:02:10.031,100.0,  -0.08,  -0.94,  -0.04,
1657,2022-07-24,19:02:10.048,100.0,  -0.07,  -0.90,  -0.06,
1658,2022-07-24,19:02:10.060,100.0,  -0.07,  -0.93,  -0.06,
1659,2022-07-24,19:02:10.076,100.0,  -0.07,  -0.93,  -0.06,
1660,2022-07-24,19:02:10.093,100.0,  -0.08,  -0.90,  -0.06,
1661,2022-07-24,19:02:10.105,100.0,  -0.08,  -0.89,  -0.07,
1662,2022-07-24,19:02:10.122,100.0,  -0.07,  -0.92,  -0.08,
1663,2022-07-24,19:02:10.138,100.0,  -0.07,  -0.92,  -0.08,
1664,2022-07-24,19:02:10.149,100.0,  -0.10,  -0.95,  -0.08,
1665,2022-07-24,19:02:10.166,100.0,  -0.12,  -0.95,  -0.07,
1666,2022-07-24,19:02:10.183,100.0,  -0.09,  -0.90,  -0.07,
1667,2022-07-24,19:02:10.195,100.0,  -0.09,  -0.90,  -0.07,
1668,2022-07-24,19:02:10.212,100.0,  -0.07,  -0.88,  -0.09,
1669,2022-07-24,19:02:10.228,100.0,  -0.10,  -0.90,  -0.09,
1670,2022-07-24,19:02:10.240,100.0,  -0.14,  -0.89,  -0.09,
1671,2022-07-24,19:02:10.257,100.0,  -0.14,  -0.89,  -0.09,
1672,2022-07-24,19:02:10.273,100.0,  -0.14,  -0.84,  -0.09,
1673,2022-07-24,19:02:10.285,100.0,  -0.14,  -0.84,  -0.09,
1674,2022-07-24,19:02:10.302,100.0,  -0.14,  -0.87,  -0.07,
1675,2022-07-24,19:02:10.314,100.0,  -0.14,  -0.87,  -0.07,
1676,2022-07-24,19:02:10.330,100.0,  -0.16,  -0.87,  -0.07,
1677,2022-07-24,19:02:10.347,100.0,  -0.17,  -0.81,  -0.08,
1678,2022-07-24,19:02:10.359,100.0,  -0.18,  -0.82,  -0.09,
1679,2022-07-24,19:02:10.375,100.0,  -0.18,  -0.82,  -0.09,
1680,2022-07-24,19:02:10.392,100.0,  -0.20,  -0.81,  -0.08,
1681,2022-07-24,19:02:10.404,100.0,  -0.21,  -0.82,  -0.08,
1682,2022-07-24,19:02:10.420,100.0,  -0.20,  -0.83,  -0.08,
1683,2022-07-24,19:02:10.437,100.0,  -0.20,  -0.83,  -0.08,
1684,2022-07-24,19:02:10.448,100.0,  -0.20,  -0.82,  -0.08,
1685,2022-07-24,19:02:10.466,100.0,  -0.21,  -0.81,  -0.09,
1686,2022-07-24,19:02:10.481,100.0,  -0.21,  -0.81,  -0.10,
1687,2022-07-24,19:02:10.493,100.0,  -0.21,  -0.81,  -0.10,
1688,2022-07-24,19:02:10.511,100.0,  -0.22,  -0.77,  -0.09,
1689,2022-07-24,19:02:10.527,100.0,  -0.23,  -0.74,  -0.07,
1690,2022-07-24,19:02:10.539,100.0,  -0.21,  -0.69,  -0.07,
1691,2022-07-24,19:02:10.556,100.0,  -0.21,  -0.69,  -0.07,
1692,2022-07-24,19:02:10.572,100.0,  -0.18,  -0.64,  -0.07,
1693,2022-07-24,19:02:10.584,100.0,  -0.16,  -0.55,  -0.05,
1694,2022-07-24,19:02:10.600,100.0,  -0.15,  -0.46,  -0.02,
1695,2022-07-24,19:02:10.617,100.0,  -0.15,  -0.46,  -0.02,
1696,2022-07-24,19:02:10.629,100.0,  -0.14,  -0.48,  -0.01,
1697,2022-07-24,19:02:10.646,100.0,  -0.13,  -0.42,  -0.01,
1698,2022-07-24,19:02:10.662,100.0,  -0.11,  -0.35,  -0.02,
1699,2022-07-24,19:02:10.674,100.0,  -0.11,  -0.35,  -0.02,
1700,2022-07-24,19:02:10.691,100.0,  -0.09,  -0.32,  -0.01,
1701,2022-07-24,19:02:10.707,100.0,  -0.08,  -0.29,  0.01,
1702,2022-07-24,19:02:10.719,100.0,  -0.05,  -0.24,  0.02,
1703,2022-07-24,19:02:10.736,100.0,  -0.05,  -0.24,  0.02,
1704,2022-07-24,19:02:10.752,100.0,  -0.01,  -1.18,  0.01,
1705,2022-07-24,19:02:10.765,100.0,  0.22,  -2.86,  0.16,
1706,2022-07-24,19:02:10.781,100.0,  0.24,  -1.28,  0.13,
1707,2022-07-24,19:02:10.797,100.0,  0.24,  -1.28,  0.13,
1708,2022-07-24,19:02:10.810,100.0,  0.07,  0.06,  0.03,  5
1709,2022-07-24,19:02:10.826,100.0,  -0.04,  0.45,  -0.01,  45
1710,2022-07-24,19:02:10.842,100.0,  -0.13,  0.36,  -0.02,  35
1711,2022-07-24,19:02:10.859,100.0,  -0.11,  0.14,  -0.04,  13
1712,2022-07-24,19:02:10.875,100.0,  -0.11,  0.14,  -0.04,  13
1713,2022-07-24,19:02:10.891,100.0,  -0.06,  -0.12,  -0.04,
1714,2022-07-24,19:02:10.908,100.0,  -0.03,  -0.39,  -0.02,
1715,2022-07-24,19:02:10.920,100.0,  -0.00,  -0.45,  0.01,
1716,2022-07-24,19:02:10.937,100.0,  -0.00,  -0.45,  0.01,
1717,2022-07-24,19:02:10.953,100.0,  0.03,  -0.35,  0.03,
1718,2022-07-24,19:02:10.965,100.0,  0.06,  -0.09,  0.03,
1719,2022-07-24,19:02:10.982,100.0,  0.05,  0.13,  0.01,  13
1720,2022-07-24,19:02:10.998,100.0,  0.05,  0.13,  0.01,  13
1721,2022-07-24,19:02:11.015,100.0,  0.04,  0.17,  -0.00,  16
1722,2022-07-24,19:02:11.031,100.0,  0.04,  0.13,  -0.01,  12
1723,2022-07-24,19:02:11.043,100.0,  0.07,  0.17,  -0.01,  16
1724,2022-07-24,19:02:11.060,100.0,  0.06,  0.33,  -0.01,  32
1725,2022-07-24,19:02:11.076,100.0,  0.06,  0.33,  -0.01,  32
1726,2022-07-24,19:02:11.092,100.0,  0.02,  0.61,  -0.01,  60
1727,2022-07-24,19:02:11.109,100.0,  -0.06,  1.25,  -0.05,  125
1728,2022-07-24,19:02:11.125,100.0,  -0.11,  2.57,  -0.10,  257
1729,2022-07-24,19:02:11.141,100.0,  -0.06,  1.70,  -0.10,  169
1730,2022-07-24,19:02:11.158,100.0,  -0.06,  1.70,  -0.10,  169
1731,2022-07-24,19:02:11.174,100.0,  -0.01,  0.72,  0.01,  71
1732,2022-07-24,19:02:11.191,100.0,  -0.01,  0.62,  0.02,  61
1733,2022-07-24,19:02:11.207,100.0,  -0.01,  0.67,  0.01,  67
1734,2022-07-24,19:02:11.219,100.0,  0.01,  0.66,  -0.00,  65
1735,2022-07-24,19:02:11.235,100.0,  0.01,  0.66,  -0.00,  65
